date,open,high,low,close,adjclose,volume,ticker
2010-08-29,0.064099997282028,0.06480000168085001,0.06400000303983601,0.06400000303983601,0.06400000303983601,204,BTC-USD
2010-08-30,0.06400000303983601,0.06899999827146501,0.032109998166561,0.06497000157833101,0.06497000157833101,2135,BTC-USD
2010-08-31,0.06497000157833101,0.064900003373622,0.05999999865889501,0.05999999865889501,0.05999999865889501,933,BTC-USD
2010-09-01,0.05999999865889501,0.06289999932050701,0.059610001742839,0.06289999932050701,0.06289999932050701,436,BTC-USD
2010-09-02,0.06289999932050701,0.06340000033378601,0.060100000351667,0.06340000033378601,0.06340000033378601,498,BTC-USD
2010-09-03,0.06340000033378601,0.063000001013278,0.060849998146295006,0.060849998146295006,0.060849998146295006,54,BTC-USD
2010-09-04,0.060849998146295006,0.06238000094890501,0.061200000345706,0.06238000094890501,0.06238000094890501,202,BTC-USD
2010-09-05,0.06238000094890501,0.06400000303983601,0.060499999672174,0.061599999666213004,0.061599999666213004,527,BTC-USD
2010-09-06,0.061599999666213004,0.062700003385543,0.061599999666213004,0.061599999666213004,0.061599999666213004,56,BTC-USD
2010-09-07,0.061599999666213004,0.06201000139117201,0.060300000011920006,0.061000000685453006,0.061000000685453006,212,BTC-USD
2010-09-08,0.061000000685453006,0.061999998986721004,0.060989998281002,0.061999998986721004,0.061999998986721004,143,BTC-USD
2010-09-09,0.061999998986721004,0.062399998307228005,0.061089999973773006,0.061110001057386,0.061110001057386,107,BTC-USD
2010-09-10,0.061110001057386,0.06179999932646701,0.060139998793601004,0.06179999932646701,0.06179999932646701,301,BTC-USD
2010-09-11,0.06179999932646701,0.064999997615814,0.061900001019239,0.063660003244876,0.063660003244876,491,BTC-USD
2010-09-12,0.063660003244876,0.06210000067949201,0.061500001698732,0.061500001698732,0.061500001698732,48,BTC-USD
2010-09-13,0.061500001698732,0.06400000303983601,0.06069999933242701,0.062189999967813006,0.062189999967813006,632,BTC-USD
2010-09-14,0.062189999967813006,0.174999997019767,0.061000000685453006,0.061990000307559,0.061990000307559,876,BTC-USD
2010-09-15,0.061990000307559,0.0625,0.06040000170469201,0.06040000170469201,0.06040000170469201,223,BTC-USD
2010-09-16,0.06040000170469201,0.061900001019239,0.06179999932646701,0.061900001019239,0.061900001019239,45,BTC-USD
2010-09-17,0.061900001019239,0.060899998992681004,0.059000000357627,0.059000000357627,0.059000000357627,438,BTC-USD
2010-09-18,0.059000000357627,0.061000000685453006,0.057610001415014,0.061000000685453006,0.061000000685453006,427,BTC-USD
2010-09-19,0.061000000685453006,0.062700003385543,0.05999999865889501,0.062700003385543,0.062700003385543,797,BTC-USD
2010-09-20,0.062700003385543,0.06340000033378601,0.061999998986721004,0.06210000067949201,0.06210000067949201,891,BTC-USD
2010-09-21,0.06210000067949201,0.063299998641014,0.062300000339746,0.06265000253915701,0.06265000253915701,359,BTC-USD
2010-09-22,0.06265000253915701,0.062399998307228005,0.061469998210668,0.062199998646974,0.062199998646974,717,BTC-USD
2010-09-23,0.062199998646974,0.063000001013278,0.061500001698732,0.062309999018907006,0.062309999018907006,970,BTC-USD
2010-09-24,0.062309999018907006,0.062399998307228005,0.062089998275041004,0.062199998646974,0.062199998646974,42,BTC-USD
2010-09-25,0.062199998646974,0.062399998307228005,0.061700001358985006,0.062020000070333,0.062020000070333,133,BTC-USD
2010-09-26,0.062020000070333,0.062279999256134005,0.06185999885201401,0.061999998986721004,0.061999998986721004,748,BTC-USD
2010-09-27,0.061999998986721004,0.062279999256134005,0.061900001019239,0.062199998646974,0.062199998646974,668,BTC-USD
2010-09-28,0.062199998646974,0.062710002064704,0.061700001358985006,0.061900001019239,0.061900001019239,439,BTC-USD
2010-09-29,0.061900001019239,0.061999998986721004,0.061500001698732,0.061909999698400005,0.061909999698400005,1450,BTC-USD
2010-09-30,0.061909999698400005,0.061900001019239,0.061549998819828006,0.061900001019239,0.061900001019239,488,BTC-USD
2010-10-01,0.061900001019239,0.061999998986721004,0.06188999861478801,0.061969999223947005,0.061969999223947005,106,BTC-USD
2010-10-02,0.061969999223947005,0.061909999698400005,0.06125000119209201,0.061400000005960007,0.061400000005960007,802,BTC-USD
2010-10-03,0.061400000005960007,0.061400000005960007,0.061000000685453006,0.061110001057386,0.061110001057386,439,BTC-USD
2010-10-04,0.061110001057386,0.061999998986721004,0.060809999704360004,0.061299998313188005,0.061299998313188005,2079,BTC-USD
2010-10-05,0.061299998313188005,0.06300999969244,0.060899998992681004,0.061400000005960007,0.061400000005960007,1699,BTC-USD
2010-10-06,0.061400000005960007,0.063500002026557,0.061200000345706,0.062809996306896,0.062809996306896,2091,BTC-USD
2010-10-07,0.062809996306896,0.06700000166893001,0.062799997627735,0.06700000166893001,0.06700000166893001,2812,BTC-USD
2010-10-08,0.06700000166893001,0.08799999952316201,0.009999999776482001,0.08685000240802701,0.08685000240802701,10784,BTC-USD
2010-10-09,0.08685000240802701,0.11999999731779001,0.068000003695487,0.09380000084638501,0.09380000084638501,16104,BTC-USD
2010-10-10,0.09380000084638501,0.1300999969244,0.079989999532699,0.096500001847743,0.096500001847743,4889,BTC-USD
2010-10-11,0.096500001847743,0.10300000011920901,0.09099999815225601,0.09499999880790701,0.09499999880790701,1395,BTC-USD
2010-10-12,0.09499999880790701,0.098999999463558,0.082000002264976,0.09489999711513501,0.09489999711513501,2396,BTC-USD
2010-10-13,0.09489999711513501,0.10499999672174401,0.092000000178813,0.10499999672174401,0.10499999672174401,4558,BTC-USD
2010-10-14,0.10499999672174401,0.104500003159046,0.064999997615814,0.101999998092651,0.101999998092651,3701,BTC-USD
2010-10-15,0.101999998092651,0.11900000274181301,0.092000000178813,0.10499999672174401,0.10499999672174401,2554,BTC-USD
2010-10-16,0.10499999672174401,0.10300000011920901,0.10000000149011601,0.10100000351667401,0.10100000351667401,633,BTC-USD
2010-10-17,0.10100000351667401,0.104500003159046,0.10000000149011601,0.101999998092651,0.101999998092651,1857,BTC-USD
2010-10-18,0.101999998092651,0.10300000011920901,0.097000002861022,0.10239999741315801,0.10239999741315801,2591,BTC-USD
2010-10-19,0.10239999741315801,0.10189999639987901,0.097000002861022,0.097000002861022,0.097000002861022,623,BTC-USD
2010-10-20,0.097000002861022,0.10300000011920901,0.093999996781349,0.098999999463558,0.098999999463558,3221,BTC-USD
2010-10-21,0.098999999463558,0.108999997377395,0.097000002861022,0.10700000077486001,0.10700000077486001,4616,BTC-USD
2010-10-22,0.10700000077486001,0.108999997377395,0.101499997079372,0.10249999910593001,0.10249999910593001,3665,BTC-USD
2010-10-23,0.10249999910593001,0.108999997377395,0.104500003159046,0.10549999773502301,0.10549999773502301,481,BTC-USD
2010-10-24,0.10549999773502301,0.18999999761581401,0.10800000280141801,0.11500000208616201,0.11500000208616201,1560,BTC-USD
2010-10-25,0.11500000208616201,0.18999999761581401,0.09008999913930801,0.131999999284744,0.131999999284744,4450,BTC-USD
2010-10-26,0.131999999284744,0.180000007152557,0.13300000131130202,0.15029999613761902,0.15029999613761902,2995,BTC-USD
2010-10-27,0.15029999613761902,0.18999999761581401,0.150999993085861,0.18770000338554302,0.18770000338554302,11594,BTC-USD
2010-10-28,0.18770000338554302,0.19099999964237202,0.17309999465942302,0.17309999465942302,0.17309999465942302,4009,BTC-USD
2010-10-29,0.17309999465942302,0.18999999761581401,0.172999992966651,0.18999999761581401,0.18999999761581401,5380,BTC-USD
2010-10-30,0.18999999761581401,0.199000000953674,0.1875,0.19889999926090202,0.19889999926090202,5112,BTC-USD
2010-10-31,0.19889999926090202,0.19889999926090202,0.17100000381469702,0.192499995231628,0.192499995231628,7829,BTC-USD
2010-11-01,0.192499995231628,0.19550000131130202,0.17200000584125502,0.19550000131130202,0.19550000131130202,4049,BTC-USD
2010-11-02,0.19550000131130202,0.19499999284744202,0.19050000607967302,0.19380000233650202,0.19380000233650202,1121,BTC-USD
2010-11-03,0.19380000233650202,0.27500000596046403,0.125,0.19310000538825903,0.19310000538825903,11769,BTC-USD
2010-11-04,0.19310000538825903,0.23600000143051103,0.193399995565414,0.23000000417232502,0.23000000417232502,6229,BTC-USD
2010-11-05,0.23000000417232502,0.26390001177787703,0.21009999513626101,0.259999990463256,0.259999990463256,8757,BTC-USD
2010-11-06,0.259999990463256,0.5,0.24019999802112502,0.38999998569488503,0.38999998569488503,9396,BTC-USD
2010-11-07,0.38999998569488503,0.46999999880790705,0.28600001335144004,0.340000003576278,0.340000003576278,27937,BTC-USD
2010-11-08,0.340000003576278,0.370000004768371,0.22609999775886502,0.24300000071525502,0.24300000071525502,38339,BTC-USD
2010-11-09,0.24300000071525502,0.32300001382827703,0.199000000953674,0.20999999344348902,0.20999999344348902,12808,BTC-USD
2010-11-10,0.20999999344348902,0.23999999463558103,0.140000000596046,0.23999999463558103,0.23999999463558103,6110,BTC-USD
2010-11-11,0.23999999463558103,0.23999999463558103,0.20999999344348902,0.223100006580352,0.223100006580352,1111,BTC-USD
2010-11-12,0.223100006580352,0.289999991655349,0.22300000488758,0.26820001006126404,0.26820001006126404,10494,BTC-USD
2010-11-13,0.26820001006126404,0.300000011920928,0.26829999685287403,0.27599999308586104,0.27599999308586104,6351,BTC-USD
2010-11-14,0.27599999308586104,0.298999994993209,0.270200014114379,0.279000014066696,0.279000014066696,4793,BTC-USD
2010-11-15,0.279000014066696,0.28279998898506103,0.26820001006126404,0.26820001006126404,0.26820001006126404,2337,BTC-USD
2010-11-16,0.26820001006126404,0.27500000596046403,0.22300000488758,0.22300000488758,0.22300000488758,8609,BTC-USD
2010-11-17,0.22300000488758,0.289999991655349,0.21160000562667802,0.22990000247955303,0.22990000247955303,8662,BTC-USD
2010-11-18,0.22990000247955303,0.282999992370605,0.22210000455379403,0.267800003290176,0.267800003290176,10253,BTC-USD
2010-11-19,0.267800003290176,0.280000001192092,0.26820001006126404,0.280000001192092,0.280000001192092,583,BTC-USD
2010-11-20,0.280000001192092,0.289999991655349,0.26820001006126404,0.282999992370605,0.282999992370605,4119,BTC-USD
2010-11-21,0.282999992370605,0.282000005245208,0.276300013065338,0.276699990034103,0.276699990034103,212,BTC-USD
2010-11-22,0.276699990034103,0.287900000810623,0.268999993801116,0.287900000810623,0.287900000810623,7818,BTC-USD
2010-11-23,0.287900000810623,0.284500002861022,0.27599999308586104,0.28290000557899403,0.28290000557899403,1361,BTC-USD
2010-11-24,0.28290000557899403,0.282999992370605,0.27610000967979403,0.282999992370605,0.282999992370605,710,BTC-USD
2010-11-25,0.282999992370605,0.28249999880790705,0.277999997138977,0.280000001192092,0.280000001192092,469,BTC-USD
2010-11-26,0.280000001192092,0.289000004529953,0.27610000967979403,0.284399986267089,0.284399986267089,9510,BTC-USD
2010-11-27,0.284399986267089,0.284399986267089,0.28259998559951705,0.282999992370605,0.282999992370605,515,BTC-USD
2010-11-28,0.282999992370605,0.284599989652633,0.270000010728836,0.270000010728836,0.270000010728836,5746,BTC-USD
2010-11-29,0.270000010728836,0.279000014066696,0.21510000526905002,0.22990000247955303,0.22990000247955303,8802,BTC-USD
2010-11-30,0.22990000247955303,0.22990000247955303,0.203999996185302,0.20819999277591703,0.20819999277591703,4570,BTC-USD
2010-12-01,0.20819999277591703,0.22990000247955303,0.20949999988079002,0.22750000655651,0.22750000655651,1752,BTC-USD
2010-12-02,0.22750000655651,0.255299985408782,0.217999994754791,0.25499999523162803,0.25499999523162803,4800,BTC-USD
2010-12-03,0.25499999523162803,0.255199998617172,0.24300000071525502,0.250999987125396,0.250999987125396,633,BTC-USD
2010-12-04,0.250999987125396,0.258899986743927,0.20499999821186002,0.20499999821186002,0.20499999821186002,6673,BTC-USD
2010-12-05,0.20499999821186002,0.23499999940395302,0.18999999761581401,0.18999999761581401,0.18999999761581401,1178,BTC-USD
2010-12-06,0.18999999761581401,0.22499999403953502,0.184100002050399,0.203999996185302,0.203999996185302,863,BTC-USD
2010-12-07,0.203999996185302,0.24770000576972903,0.170100003480911,0.232999995350837,0.232999995350837,5411,BTC-USD
2010-12-08,0.232999995350837,0.23999999463558103,0.21999999880790702,0.23880000412464103,0.23880000412464103,789,BTC-USD
2010-12-09,0.23880000412464103,0.232999995350837,0.170100003480911,0.20000000298023202,0.20000000298023202,4411,BTC-USD
2010-12-10,0.20000000298023202,0.203999996185302,0.18250000476837103,0.203999996185302,0.203999996185302,328,BTC-USD
2010-12-11,0.203999996185302,0.228000000119209,0.190699994564056,0.228000000119209,0.228000000119209,1267,BTC-USD
2010-12-12,0.228000000119209,0.22789999842643702,0.206799998879432,0.21999999880790702,0.21999999880790702,418,BTC-USD
2010-12-13,0.21999999880790702,0.23000000417232502,0.20999999344348902,0.22990000247955303,0.22990000247955303,1425,BTC-USD
2010-12-14,0.22990000247955303,0.24680000543594302,0.20999999344348902,0.24670000374317103,0.24670000374317103,2403,BTC-USD
2010-12-15,0.24670000374317103,0.24600000679492903,0.23800000548362701,0.23800000548362701,0.23800000548362701,901,BTC-USD
2010-12-16,0.23800000548362701,0.25499999523162803,0.22220000624656602,0.25,0.25,3522,BTC-USD
2010-12-17,0.25,0.24899999797344202,0.23999999463558103,0.23999999463558103,0.23999999463558103,130,BTC-USD
2010-12-18,0.23999999463558103,0.24879999458789803,0.24099999666213903,0.24099999666213903,0.24099999666213903,41,BTC-USD
2010-12-19,0.24099999666213903,0.24989999830722803,0.23999999463558103,0.24009999632835302,0.24009999632835302,487,BTC-USD
2010-12-20,0.24009999632835302,0.27500000596046403,0.23999999463558103,0.26699998974800104,0.26699998974800104,2769,BTC-USD
2010-12-21,0.26699998974800104,0.26699998974800104,0.23999999463558103,0.23999999463558103,0.23999999463558103,2291,BTC-USD
2010-12-22,0.23999999463558103,0.25,0.24400000274181302,0.25,0.25,949,BTC-USD
2010-12-23,0.25,0.25,0.24099999666213903,0.25,0.25,2160,BTC-USD
2010-12-24,0.25,0.25,0.241999998688697,0.24799999594688402,0.24799999594688402,1252,BTC-USD
2010-12-25,0.24799999594688402,0.25,0.247500002384185,0.24989999830722803,0.24989999830722803,175,BTC-USD
2010-12-26,0.24989999830722803,0.270000010728836,0.246399998664855,0.26499998569488503,0.26499998569488503,4203,BTC-USD
2010-12-27,0.26499998569488503,0.270000010728836,0.250999987125396,0.26499998569488503,0.26499998569488503,1270,BTC-USD
2010-12-28,0.26499998569488503,0.280999988317489,0.261200010776519,0.280999988317489,0.280999988317489,4238,BTC-USD
2010-12-29,0.280999988317489,0.300999999046325,0.270999997854232,0.300000011920928,0.300000011920928,5363,BTC-USD
2010-12-30,0.300000011920928,0.300000011920928,0.291000008583068,0.300000011920928,0.300000011920928,759,BTC-USD
2010-12-31,0.300000011920928,0.300000011920928,0.291999995708465,0.300000011920928,0.300000011920928,428,BTC-USD
2011-01-01,0.300000011920928,0.300000011920928,0.291999995708465,0.300000011920928,0.300000011920928,841,BTC-USD
2011-01-02,0.300000011920928,0.300000011920928,0.289000004529953,0.300000011920928,0.300000011920928,1584,BTC-USD
2011-01-03,0.300000011920928,0.299899995326995,0.289999991655349,0.29499998688697804,0.29499998688697804,420,BTC-USD
2011-01-04,0.29499998688697804,0.299899995326995,0.289000004529953,0.298900008201599,0.298900008201599,548,BTC-USD
2011-01-05,0.298900008201599,0.298999994993209,0.289999991655349,0.298999994993209,0.298999994993209,106,BTC-USD
2011-01-06,0.298999994993209,0.298999994993209,0.289999991655349,0.298000007867813,0.298000007867813,1031,BTC-USD
2011-01-07,0.298000007867813,0.321999996900558,0.297500014305114,0.319999992847442,0.319999992847442,13152,BTC-USD
2011-01-08,0.319999992847442,0.32289999723434404,0.308999985456466,0.32289999723434404,0.32289999723434404,512,BTC-USD
2011-01-09,0.32289999723434404,0.32300001382827703,0.32289999723434404,0.32300001382827703,0.32300001382827703,546,BTC-USD
2011-01-10,0.32300001382827703,0.328999996185302,0.31749999523162803,0.326599985361099,0.326599985361099,3360,BTC-USD
2011-01-11,0.326599985361099,0.326599985361099,0.317600011825561,0.326599985361099,0.326599985361099,1578,BTC-USD
2011-01-12,0.326599985361099,0.355699986219406,0.317999988794326,0.318800002336502,0.318800002336502,10508,BTC-USD
2011-01-13,0.318800002336502,0.405000001192092,0.317600011825561,0.317600011825561,0.317600011825561,7147,BTC-USD
2011-01-14,0.317600011825561,0.44999998807907104,0.317600011825561,0.40000000596046403,0.40000000596046403,10691,BTC-USD
2011-01-15,0.40000000596046403,0.40000000596046403,0.384999990463256,0.386000007390975,0.386000007390975,591,BTC-USD
2011-01-16,0.386000007390975,0.40000000596046403,0.386000007390975,0.386799991130828,0.386799991130828,1085,BTC-USD
2011-01-17,0.386799991130828,0.386799991130828,0.31499999761581404,0.34950000047683705,0.34950000047683705,6360,BTC-USD
2011-01-18,0.34950000047683705,0.34950000047683705,0.30500000715255704,0.31299999356269803,0.31299999356269803,4950,BTC-USD
2011-01-19,0.31299999356269803,0.31299999356269803,0.30500000715255704,0.31299999356269803,0.31299999356269803,2247,BTC-USD
2011-01-20,0.31299999356269803,0.38999998569488503,0.310000002384185,0.38999998569488503,0.38999998569488503,6900,BTC-USD
2011-01-21,0.38999998569488503,0.43999999761581404,0.368000000715255,0.41990000009536704,0.41990000009536704,3351,BTC-USD
2011-01-22,0.41990000009536704,0.44429999589920005,0.38999998569488503,0.44429999589920005,0.44429999589920005,4513,BTC-USD
2011-01-23,0.44429999589920005,0.44429999589920005,0.41999998688697804,0.44240000844001703,0.44240000844001703,505,BTC-USD
2011-01-24,0.44240000844001703,0.44240000844001703,0.38100001215934703,0.41990000009536704,0.41990000009536704,4516,BTC-USD
2011-01-25,0.41990000009536704,0.425000011920928,0.40000000596046403,0.40999999642372104,0.40999999642372104,901,BTC-USD
2011-01-26,0.40999999642372104,0.41999998688697804,0.390399992465972,0.416999995708465,0.416999995708465,6315,BTC-USD
2011-01-27,0.416999995708465,0.44999998807907104,0.40849998593330306,0.42120000720024103,0.42120000720024103,12086,BTC-USD
2011-01-28,0.42120000720024103,0.446000009775161,0.42120000720024103,0.446000009775161,0.446000009775161,2301,BTC-USD
2011-01-29,0.446000009775161,0.444999992847442,0.43000000715255704,0.43900001049041704,0.43900001049041704,643,BTC-USD
2011-01-30,0.43900001049041704,0.47999998927116305,0.444999992847442,0.47990000247955306,0.47990000247955306,4775,BTC-USD
2011-01-31,0.47990000247955306,0.949999988079071,0.46999999880790705,0.519999980926513,0.519999980926513,32708,BTC-USD
2011-02-01,0.519999980926513,0.850000023841857,0.520099997520446,0.699999988079071,0.699999988079071,23264,BTC-USD
2011-02-02,0.699999988079071,0.7599999904632561,0.6899999976158141,0.716000020503997,0.716000020503997,4126,BTC-USD
2011-02-03,0.716000020503997,0.75,0.6500999927520751,0.6899999976158141,0.6899999976158141,6064,BTC-USD
2011-02-04,0.6899999976158141,0.8799999952316281,0.6700000166893001,0.8109999895095821,0.8109999895095821,33965,BTC-USD
2011-02-05,0.8109999895095821,0.9200000166893001,0.811500012874603,0.9200000166893001,0.9200000166893001,13634,BTC-USD
2011-02-06,0.9200000166893001,0.9200000166893001,0.829999983310699,0.8996999859809871,0.8996999859809871,7608,BTC-USD
2011-02-07,0.8996999859809871,0.8999999761581421,0.829999983310699,0.889999985694885,0.889999985694885,1949,BTC-USD
2011-02-08,0.889999985694885,0.9179999828338621,0.8616999983787531,0.9179999828338621,0.9179999828338621,6306,BTC-USD
2011-02-09,0.9179999828338621,1.090000033378601,0.8199999928474421,1.090000033378601,1.090000033378601,47455,BTC-USD
2011-02-10,1.090000033378601,1.100000023841858,0.8000000119209291,0.9803000092506401,0.9803000092506401,25568,BTC-USD
2011-02-11,0.9803000092506401,1.090000033378601,0.9264000058174131,1.070000052452087,1.070000052452087,13213,BTC-USD
2011-02-12,1.070000052452087,1.080000042915344,0.990599989891052,1.080000042915344,1.080000042915344,4353,BTC-USD
2011-02-13,1.080000042915344,1.080000042915344,1.019999980926513,1.049999952316284,1.049999952316284,3398,BTC-USD
2011-02-14,1.049999952316284,1.080000042915344,1.02999997138977,1.070000052452087,1.070000052452087,7532,BTC-USD
2011-02-15,1.070000052452087,1.090000033378601,1.02999997138977,1.049999952316284,1.049999952316284,9085,BTC-USD
2011-02-16,1.049999952316284,1.049999952316284,1.019999980926513,1.049999952316284,1.049999952316284,7465,BTC-USD
2011-02-17,1.049999952316284,1.049999952316284,1.019999980926513,1.039999961853027,1.039999961853027,4184,BTC-USD
2011-02-18,1.039999961853027,1.039999961853027,0.7800999879837031,0.898899972438812,0.898899972438812,32719,BTC-USD
2011-02-19,0.898899972438812,0.9800000190734861,0.8375999927520751,0.9490000009536741,0.9490000009536741,3454,BTC-USD
2011-02-20,0.9490000009536741,0.9490000009536741,0.829999983310699,0.850000023841857,0.850000023841857,8503,BTC-USD
2011-02-21,0.850000023841857,0.8795999884605401,0.8313000202178951,0.834500014781951,0.834500014781951,1435,BTC-USD
2011-02-22,0.834500014781951,0.949999988079071,0.8313000202178951,0.870199978351593,0.870199978351593,10650,BTC-USD
2011-02-23,0.870199978351593,0.9449999928474421,0.8680999875068661,0.8999999761581421,0.8999999761581421,6057,BTC-USD
2011-02-24,0.8999999761581421,1.0,0.8999999761581421,0.9973999857902521,0.9973999857902521,12708,BTC-USD
2011-02-25,0.9973999857902521,0.9998000264167781,0.9110999703407281,0.9110999703407281,0.9110999703407281,4276,BTC-USD
2011-02-26,0.9110999703407281,0.970000028610229,0.9106000065803521,0.9580000042915341,0.9580000042915341,4452,BTC-USD
2011-02-27,0.9580000042915341,0.9580000042915341,0.889999985694885,0.889999985694885,0.889999985694885,21576,BTC-USD
2011-02-28,0.889999985694885,0.9200000166893001,0.845000028610229,0.8600000143051141,0.8600000143051141,4108,BTC-USD
2011-03-01,0.8600000143051141,0.970000028610229,0.850199997425079,0.9201999902725221,0.9201999902725221,21413,BTC-USD
2011-03-02,0.9201999902725221,0.9399999976158141,0.910199999809265,0.9398999810218811,0.9398999810218811,2533,BTC-USD
2011-03-03,0.9398999810218811,0.9398999810218811,0.910000026226043,0.93910002708435,0.93910002708435,2520,BTC-USD
2011-03-04,0.93910002708435,0.93910002708435,0.9000999927520751,0.901000022888183,0.901000022888183,2469,BTC-USD
2011-03-05,0.901000022888183,0.91890001296997,0.8111000061035151,0.910300016403198,0.910300016403198,11115,BTC-USD
2011-03-06,0.910300016403198,0.909799993038177,0.810000002384185,0.8999000191688531,0.8999000191688531,10775,BTC-USD
2011-03-07,0.8999000191688531,0.9089999794960021,0.8460000157356261,0.8849999904632561,0.8849999904632561,13527,BTC-USD
2011-03-08,0.8849999904632561,0.8849999904632561,0.850000023841857,0.870000004768371,0.870000004768371,3931,BTC-USD
2011-03-09,0.870000004768371,0.870000004768371,0.850000023841857,0.8644999861717221,0.8644999861717221,3881,BTC-USD
